geoname_id,locale_code,continent_code,continent_name,country_iso_code,country_name,subdivision_1_iso_code,subdivision_1_name,subdivision_2_iso_code,subdivision_2_name,city_name,metro_code,time_zone,is_in_european_union
2651500,ru,EU,"Европа",GB,"Великобритания",ENG,"Англия",KEN,"Кент","Дартфорде","",Europe/London,0
2653759,ru,EU,"Европа",GB,"Великобритания",ENG,"Англия",LIN,"Линкольншир","","",Europe/London,0
2654585,ru,EU,"Европа",GB,"Великобритания",ENG,"Англия",KEN,"Кент","","",Europe/London,0
2655316,ru,EU,"Европа",GB,"Великобритания",ENG,"Англия",NTT,"Ноттингемшир","","",Europe/London,0
2656065,ru,EU,"Европа",GB,"Великобритания",ENG,"Англия",BRY,"","","",Europe/London,0
2656833,ru,EU,"Европа",GB,"Великобритания",ENG,"Англия",WIL,"","","",Europe/London,0
2658177,ru,EU,"Европа",CH,"Швейцария",FR,"","","","","",Europe/Zurich,0
2658433,ru,EU,"Европа",CH,"Швейцария",FR,"","","","","",Europe/Zurich,0
2658575,ru,EU,"Европа",CH,"Швейцария",TG,"","","","Зирнах","",Europe/Zurich,0
2658653,ru,EU,"Европа",CH,"Швейцария",BE,"","","","Зедорф","",Europe/Zurich,0
2659047,ru,EU,"Европа",CH,"Швейцария",ZH,"","","","","",Europe/Zurich,0
2659540,ru,EU,"Европа",CH,"Швейцария",SG,"","","","","",Europe/Zurich,0
2659666,ru,EU,"Европа",CH,"Швейцария",FR,"","","","","",Europe/Zurich,0
2659869,ru,EU,"Европа",CH,"Швейцария",TI,"Тичино","","","Локарно","",Europe/Zurich,0
2659905,ru,EU,"Европа",CH,"Швейцария",AG,"кантон Аргау","","","Лойтвиль","",Europe/Zurich,0
2660266,ru,EU,"Европа",CH,"Швейцария",SZ,"","","","","",Europe/Zurich,0
2660918,ru,EU,"Европа",CH,"Швейцария",ZH,"","","","","",Europe/Zurich,0
2661241,ru,EU,"Европа",CH,"Швейцария",GR,"","","","","",Europe/Zurich,0
2661269,ru,EU,"Европа",CH,"Швейцария",TI,"Тичино","","","","",Europe/Zurich,0
2661752,ru,EU,"Европа",CH,"Швейцария",GR,"","","","Андер","",Europe/Zurich,0
2663308,ru,EU,"Европа",SE,"Швеция",N,"Халланд","","","","",Europe/Stockholm,1
2663399,ru,EU,"Европа",SE,"Швеция",M,"","","","","",Europe/Stockholm,1
2680641,ru,EU,"Европа",SE,"Швеция",U,"","","","","",Europe/Stockholm,1
2691538,ru,EU,"Европа",SE,"Швеция",O,"Вестра-Гёталанд","","","","",Europe/Stockholm,1
2698729,ru,EU,"Европа",SE,"Швеция",N,"Халланд","","","Кунгсбакка","",Europe/Stockholm,1
2704613,ru,EU,"Европа",SE,"Швеция",X,"Евлеборг","","","Худиксвалль","",Europe/Stockholm,1
2707057,ru,EU,"Европа",SE,"Швеция",C,"","","","","",Europe/Stockholm,1
2717971,ru,EU,"Европа",SE,"Швеция",O,"Вестра-Гёталанд","","","","",Europe/Stockholm,1
2732274,ru,EU,"Европа",PT,"Португалия",09,"Гуарда","","","","",Europe/Lisbon,1
2732712,ru,EU,"Европа",PT,"Португалия",03,"","","","","",Europe/Lisbon,1
2732784,ru,EU,"Европа",PT,"Португалия",03,"","","","","",Europe/Lisbon,1
2734858,ru,EU,"Европа",PT,"Португалия",01,"","","","","",Europe/Lisbon,1
2735316,ru,EU,"Европа",PT,"Португалия",01,"","","","","",Europe/Lisbon,1
2735366,ru,EU,"Европа",PT,"Португалия",13,"","","","","",Europe/Lisbon,1
2736107,ru,EU,"Европа",PT,"Португалия",03,"","","","","",Europe/Lisbon,1
2737650,ru,EU,"Европа",PT,"Португалия",13,"","","","","",Europe/Lisbon,1
2742681,ru,EU,"Европа",PT,"Португалия",01,"","","","","",Europe/Lisbon,1
2745528,ru,EU,"Европа",NL,"Нидерланды",NH,"Северная Голландия","","","","",Europe/Amsterdam,1
2747332,ru,EU,"Европа",NL,"Нидерланды",NH,"Северная Голландия","","","","",Europe/Amsterdam,1
2749473,ru,EU,"Европа",NL,"Нидерланды",FR,"Фрисланд","","","","",Europe/Amsterdam,1
2749816,ru,EU,"Европа",NL,"Нидерланды",GR,"Гронинген","","","","",Europe/Amsterdam,1
2751459,ru,EU,"Европа",NL,"Нидерланды",DR,"Дренте","","","","",Europe/Amsterdam,1
2751987,ru,EU,"Европа",NL,"Нидерланды",NB,"Северный Брабант","","","","",Europe/Amsterdam,1
2757783,ru,EU,"Европа",NL,"Нидерланды",UT,"Утрехт","","","","",Europe/Amsterdam,1
2758111,ru,EU,"Европа",NL,"Нидерланды",LI,"Лимбург","","","","",Europe/Amsterdam,1
2759849,ru,EU,"Европа",NL,"Нидерланды",UT,"Утрехт","","","","",Europe/Amsterdam,1
2761538,ru,EU,"Европа",AT,"Австрия",3,"Нижняя Австрия","","","Вайтра","",Europe/Vienna,1
2762558,ru,EU,"Европа",AT,"Австрия",4,"Верхняя Австрия","","","","",Europe/Vienna,1
2763488,ru,EU,"Европа",AT,"Австрия",6,"Штирия","","","","",Europe/Vienna,1
2764858,ru,EU,"Европа",AT,"Австрия",3,"Нижняя Австрия","","","","",Europe/Vienna,1
2766420,ru,EU,"Европа",AT,"Австрия",6,"Штирия","","","","",Europe/Vienna,1
2766924,ru,EU,"Европа",AT,"Австрия",5,"Зальцбург","","","","",Europe/Vienna,1
2768586,ru,EU,"Европа",AT,"Австрия",6,"Штирия","","","","",Europe/Vienna,1
2771779,ru,EU,"Европа",AT,"Австрия",4,"Верхняя Австрия","","","Мауэркирхен","",Europe/Vienna,1
2773733,ru,EU,"Европа",AT,"Австрия",4,"Верхняя Австрия","","","Кёнигсвизен","",Europe/Vienna,1
2774761,ru,EU,"Европа",AT,"Австрия",7,"Тироль","","","","",Europe/Vienna,1
2778772,ru,EU,"Европа",AT,"Австрия",3,"Нижняя Австрия","","","Гавайнсталь","",Europe/Vienna,1
2779545,ru,EU,"Европа",AT,"Австрия",6,"Штирия","","","","",Europe/Vienna,1
2780113,ru,EU,"Европа",AT,"Австрия",5,"Зальцбург","","","Эльсбетен","",Europe/Vienna,1
2781061,ru,EU,"Европа",AT,"Австрия",2,"Каринтия","","","","",Europe/Vienna,1
2781734,ru,EU,"Европа",AT,"Австрия",3,"Нижняя Австрия","","","","",Europe/Vienna,1
2781800,ru,EU,"Европа",AT,"Австрия",7,"Тироль","","","","",Europe/Vienna,1
2782278,ru,EU,"Европа",AT,"Австрия",3,"Нижняя Австрия","","","","",Europe/Vienna,1
2782673,ru,EU,"Европа",AT,"Австрия",5,"Зальцбург","","","Альтенмаркт (Понгау)","",Europe/Vienna,1
2783081,ru,EU,"Европа",BE,"Бельгия",VLG,"",VAN,"","Звейндрехт","",Europe/Brussels,1
2786499,ru,EU,"Европа",BE,"Бельгия",WAL,"",WLG,"","","",Europe/Brussels,1
2792076,ru,EU,"Европа",BE,"Бельгия",WAL,"",WBR,"","","",Europe/Brussels,1
2792898,ru,EU,"Европа",BE,"Бельгия",VLG,"",VBR,"","","",Europe/Brussels,1
2794934,ru,EU,"Европа",BE,"Бельгия",WAL,"",WNA,"","","",Europe/Brussels,1
2797937,ru,EU,"Европа",BE,"Бельгия",WAL,"",WHT,"","Фруашапель","",Europe/Brussels,1
2798581,ru,EU,"Европа",BE,"Бельгия",VLG,"",VWV,"","","",Europe/Brussels,1
2803564,ru,EU,"Европа",DE,"Германия",HE,"Гессен","","","","",Europe/Berlin,1
2807440,ru,EU,"Европа",DE,"Германия",RP,"Рейнланд-Пфальц","","","","",Europe/Berlin,1
2809138,ru,EU,"Европа",DE,"Германия",BW,"Баден-Вюртемберг","","","Вислох","",Europe/Berlin,1
2811899,ru,EU,"Европа",DE,"Германия",ST,"Саксония-Анхальт","","","Вайсенфельс","",Europe/Berlin,1
2814005,ru,EU,"Европа",DE,"Германия",NW,"Северный Рейн-Вестфалия","","","Варштайн","",Europe/Berlin,1
2814462,ru,EU,"Европа",DE,"Германия",NI,"Нижняя Саксония","","","Вальсроде","",Europe/Berlin,1
2815345,ru,EU,"Европа",DE,"Германия",NI,"Нижняя Саксония","","","Варенхольц","",Europe/Berlin,1
2815623,ru,EU,"Европа",DE,"Германия",SH,"Шлезвиг-Гольштейн","","","","",Europe/Berlin,1
2821956,ru,EU,"Европа",DE,"Германия",SH,"Шлезвиг-Гольштейн","","","","",Europe/Berlin,1
2826503,ru,EU,"Европа",DE,"Германия",NI,"Нижняя Саксония","","","Штольценау","",Europe/Berlin,1
2828984,ru,EU,"Европа",DE,"Германия",RP,"Рейнланд-Пфальц","","","","",Europe/Berlin,1
2829731,ru,EU,"Европа",DE,"Германия",SH,"Шлезвиг-Гольштейн","","","Штадум","",Europe/Berlin,1
2829920,ru,EU,"Европа",DE,"Германия",BW,"Баден-Вюртемберг","","","","",Europe/Berlin,1
2835019,ru,EU,"Европа",DE,"Германия",BY,"Бавария","","","Шварценбах-ам-Вальд","",Europe/Berlin,1
2836319,ru,EU,"Европа",DE,"Германия",BY,"Бавария","","","","",Europe/Berlin,1
2836908,ru,EU,"Европа",DE,"Германия",BB,"Бранденбург","","","","",Europe/Berlin,1
2836925,ru,EU,"Европа",DE,"Германия",SH,"Шлезвиг-Гольштейн","","","","",Europe/Berlin,1
2838240,ru,EU,"Европа",DE,"Германия",TH,"","","","Шлотхайм","",Europe/Berlin,1
2843493,ru,EU,"Европа",DE,"Германия",BB,"Бранденбург","","","","",Europe/Berlin,1
2846261,ru,EU,"Европа",DE,"Германия",SN,"","","","Рохлиц","",Europe/Berlin,1
2846398,ru,EU,"Европа",DE,"Германия",NI,"Нижняя Саксония","","","Риттерхуде","",Europe/Berlin,1
2852758,ru,EU,"Европа",DE,"Германия",RP,"Рейнланд-Пфальц","","","","",Europe/Berlin,1
2853961,ru,EU,"Европа",DE,"Германия",BY,"Бавария","","","Пфраймд","",Europe/Berlin,1
2857037,ru,EU,"Европа",DE,"Германия",BW,"Баден-Вюртемберг","","","Орзинген-Ненцинген","",Europe/Berlin,1
2862713,ru,EU,"Европа",DE,"Германия",BY,"Бавария","","","","",Europe/Berlin,1
2865603,ru,EU,"Европа",DE,"Германия",BY,"Бавария","","","Нойенмаркт","",Europe/Berlin,1
2866917,ru,EU,"Европа",DE,"Германия",HE,"Гессен","","","Наухайм","",Europe/Berlin,1
2871662,ru,EU,"Европа",DE,"Германия",BB,"Бранденбург","","","Мешерин","",Europe/Berlin,1
2871889,ru,EU,"Европа",DE,"Германия",NI,"Нижняя Саксония","","","Менслаге","",Europe/Berlin,1
2875918,ru,EU,"Европа",DE,"Германия",SH,"Шлезвиг-Гольштейн","","","","",Europe/Berlin,1
2875987,ru,EU,"Европа",DE,"Германия",NI,"Нижняя Саксония","","","Лёнинген","",Europe/Berlin,1
2879870,ru,EU,"Европа",DE,"Германия",HE,"Гессен","","","Лаутерталь","",Europe/Berlin,1
2880425,ru,EU,"Европа",DE,"Германия",BY,"Бавария","","","Лапперсдорф","",Europe/Berlin,1
2882265,ru,EU,"Европа",DE,"Германия",RP,"Рейнланд-Пфальц","","","Кузель","",Europe/Berlin,1
2883366,ru,EU,"Европа",DE,"Германия",SH,"Шлезвиг-Гольштейн","","","","",Europe/Berlin,1
2893112,ru,EU,"Европа",DE,"Германия",RP,"Рейнланд-Пфальц","","","","",Europe/Berlin,1
2893572,ru,EU,"Европа",DE,"Германия",RP,"Рейнланд-Пфальц","","","","",Europe/Berlin,1
2894924,ru,EU,"Европа",DE,"Германия",RP,"Рейнланд-Пфальц","","","Йеттенбах","",Europe/Berlin,1
2897263,ru,EU,"Европа",DE,"Германия",RP,"Рейнланд-Пфальц","","","","",Europe/Berlin,1
2901377,ru,EU,"Европа",DE,"Германия",ST,"Саксония-Анхальт","","","","",Europe/Berlin,1
2915288,ru,EU,"Европа",DE,"Германия",MV,"","","","","",Europe/Berlin,1
2916567,ru,EU,"Европа",DE,"Германия",NI,"Нижняя Саксония","","","","",Europe/Berlin,1
2919620,ru,EU,"Европа",DE,"Германия",BY,"Бавария","","","Гоксхайм","",Europe/Berlin,1
2920027,ru,EU,"Европа",DE,"Германия",SN,"","","","Глаубиц","",Europe/Berlin,1
2920891,ru,EU,"Европа",DE,"Германия",BY,"Бавария","","","Герстхофен","",Europe/Berlin,1
2926371,ru,EU,"Европа",DE,"Германия",TH,"","","","","",Europe/Berlin,1
2933965,ru,EU,"Европа",DE,"Германия",SN,"","","","","",Europe/Berlin,1
2934635,ru,EU,"Европа",DE,"Германия",MV,"","","","Думмерсторф","",Europe/Berlin,1
2938295,ru,EU,"Европа",DE,"Германия",SN,"","","","Демиц-Тумиц","",Europe/Berlin,1
2945043,ru,EU,"Европа",DE,"Германия",BW,"Баден-Вюртемберг","","","Браунсбах","",Europe/Berlin,1
2945073,ru,EU,"Европа",DE,"Германия",HE,"Гессен","","","Браунфельс","",Europe/Berlin,1
2947114,ru,EU,"Европа",DE,"Германия",TH,"","","","","",Europe/Berlin,1
2952651,ru,EU,"Европа",DE,"Германия",SH,"Шлезвиг-Гольштейн","","","Баргфельд-Штеген","",Europe/Berlin,1
2955464,ru,EU,"Европа",DE,"Германия",BY,"Бавария","","","Арншванг","",Europe/Berlin,1
2959538,ru,EU,"Европа",DE,"Германия",NI,"Нижняя Саксония","","","Адельхайдсдорф","",Europe/Berlin,1
2960318,ru,EU,"Европа",LU,"Люксембург",WI,"","","","","",Europe/Luxembourg,1
2964671,ru,EU,"Европа",IE,"Ирландия",M,"Манстер",CO,"","","",Europe/Dublin,1
2966925,ru,EU,"Европа",IE,"Ирландия",L,"Ленстер",LH,"","Арди","",Europe/Dublin,1
2967497,ru,EU,"Европа",FR,"Франция",GES,"",57,"","","",Europe/Paris,1
2967923,ru,EU,"Европа",FR,"Франция",NAQ,"",17,"Приморская Шаранта","Вирсон","",Europe/Paris,1
2967945,ru,EU,"Европа",FR,"Франция",ARA,"",01,"","","",Europe/Paris,1
2968317,ru,EU,"Европа",FR,"Франция",HDF,"",60,"","","",Europe/Paris,1
2970353,ru,EU,"Европа",FR,"Франция",HDF,"",80,"","","",Europe/Paris,1
2970793,ru,EU,"Европа",FR,"Франция",NOR,"",27,"","","",Europe/Paris,1
2970838,ru,EU,"Европа",FR,"Франция",PAC,"Прованс — Альпы — Лазурный Берег",84,"","Вальреас","",Europe/Paris,1
2972989,ru,EU,"Европа",FR,"Франция",BRE,"Бретань",56,"","","",Europe/Paris,1
2973379,ru,EU,"Европа",FR,"Франция",NAQ,"",23,"","","",Europe/Paris,1
2974743,ru,EU,"Европа",FR,"Франция",ARA,"",74,"","","",Europe/Paris,1
2975870,ru,EU,"Европа",FR,"Франция",HDF,"",62,"","","",Europe/Paris,1
2976021,ru,EU,"Европа",FR,"Франция",NAQ,"",64,"","Сар","",Europe/Paris,1
2977947,ru,EU,"Европа",FR,"Франция",PAC,"Прованс — Альпы — Лазурный Берег",13,"","Сен-Митр-ле-Рампар","",Europe/Paris,1
2978403,ru,EU,"Европа",FR,"Франция",NOR,"",50,"","","",Europe/Paris,1
2978754,ru,EU,"Европа",FR,"Франция",NAQ,"",40,"","","",Europe/Paris,1
2978838,ru,EU,"Европа",FR,"Франция",NAQ,"",79,"","","",Europe/Paris,1
2979298,ru,EU,"Европа",FR,"Франция",ARA,"",07,"","","",Europe/Paris,1
2980232,ru,EU,"Европа",FR,"Франция",BFC,"",71,"","","",Europe/Paris,1
2980792,ru,EU,"Европа",FR,"Франция",NOR,"",76,"","","",Europe/Paris,1
2982541,ru,EU,"Европа",FR,"Франция",BFC,"",25,"","","",Europe/Paris,1
2983261,ru,EU,"Европа",FR,"Франция",BFC,"",39,"","","",Europe/Paris,1
2983268,ru,EU,"Европа",FR,"Франция",OCC,"",30,"","","",Europe/Paris,1
2984053,ru,EU,"Европа",FR,"Франция",HDF,"",62,"","","",Europe/Paris,1
2985241,ru,EU,"Европа",FR,"Франция",BFC,"",25,"","","",Europe/Paris,1
2986087,ru,EU,"Европа",FR,"Франция",PDL,"Земли Луары",72,"","","",Europe/Paris,1
2986734,ru,EU,"Европа",FR,"Франция",GES,"",67,"","","",Europe/Paris,1
2986938,ru,EU,"Европа",FR,"Франция",OCC,"",32,"","","",Europe/Paris,1
2987376,ru,EU,"Европа",FR,"Франция",OCC,"",31,"","Пибрак","",Europe/Paris,1
2987908,ru,EU,"Европа",FR,"Франция",GES,"",52,"","","",Europe/Paris,1
2988568,ru,EU,"Европа",FR,"Франция",ARA,"",01,"","","",Europe/Paris,1
2988894,ru,EU,"Европа",FR,"Франция",BFC,"",25,"","","",Europe/Paris,1
2988947,ru,EU,"Европа",FR,"Франция",OCC,"",09,"","","",Europe/Paris,1
2989813,ru,EU,"Европа",FR,"Франция",GES,"",68,"","","",Europe/Paris,1
2990176,ru,EU,"Европа",FR,"Франция",BFC,"",58,"","","",Europe/Paris,1
2990936,ru,EU,"Европа",FR,"Франция",IDF,"",77,"","","",Europe/Paris,1
2991229,ru,EU,"Европа",FR,"Франция",GES,"",67,"","","",Europe/Paris,1
2992233,ru,EU,"Европа",FR,"Франция",BFC,"",39,"","","",Europe/Paris,1
2992605,ru,EU,"Европа",FR,"Франция",ARA,"",38,"","","",Europe/Paris,1
2992628,ru,EU,"Европа",FR,"Франция",NOR,"",50,"","","",Europe/Paris,1
2992960,ru,EU,"Европа",FR,"Франция",NAQ,"",47,"","","",Europe/Paris,1
2994166,ru,EU,"Европа",FR,"Франция",HDF,"",80,"","","",Europe/Paris,1
2994192,ru,EU,"Европа",FR,"Франция",ARA,"",63,"","","",Europe/Paris,1
2995022,ru,EU,"Европа",FR,"Франция",ARA,"",63,"","","",Europe/Paris,1
2995130,ru,EU,"Европа",FR,"Франция",HDF,"",60,"","","",Europe/Paris,1
2995966,ru,EU,"Европа",FR,"Франция",BRE,"Бретань",35,"","","",Europe/Paris,1
2996267,ru,EU,"Европа",FR,"Франция",CVL,"",45,"","","",Europe/Paris,1
2996534,ru,EU,"Европа",FR,"Франция",HDF,"",02,"","","",Europe/Paris,1
2996888,ru,EU,"Европа",FR,"Франция",GES,"",67,"","","",Europe/Paris,1
2996978,ru,EU,"Европа",FR,"Франция",OCC,"",46,"","","",Europe/Paris,1
2997241,ru,EU,"Европа",FR,"Франция",ARA,"",69,"","","",Europe/Paris,1
2997262,ru,EU,"Европа",FR,"Франция",OCC,"",12,"","","",Europe/Paris,1
2997437,ru,EU,"Европа",FR,"Франция",NAQ,"",64,"","Луосоа","",Europe/Paris,1
2997993,ru,EU,"Европа",FR,"Франция",GES,"",10,"","","",Europe/Paris,1
2998013,ru,EU,"Европа",FR,"Франция",GES,"",67,"","","",Europe/Paris,1
2998998,ru,EU,"Европа",FR,"Франция",BFC,"",25,"","","",Europe/Paris,1
2999184,ru,EU,"Европа",FR,"Франция",NOR,"",76,"","","",Europe/Paris,1
2999251,ru,EU,"Европа",FR,"Франция",NOR,"",50,"","","",Europe/Paris,1
3002552,ru,EU,"Европа",FR,"Франция",NAQ,"",17,"Приморская Шаранта","","",Europe/Paris,1
3004434,ru,EU,"Европа",FR,"Франция",OCC,"",34,"","","",Europe/Paris,1
3004675,ru,EU,"Европа",FR,"Франция",CVL,"",18,"","","",Europe/Paris,1
3006196,ru,EU,"Европа",FR,"Франция",PDL,"Земли Луары",49,"","","",Europe/Paris,1
3006293,ru,EU,"Европа",FR,"Франция",ARA,"",38,"","","",Europe/Paris,1
3006687,ru,EU,"Европа",FR,"Франция",NAQ,"",33,"","","",Europe/Paris,1
3007090,ru,EU,"Европа",FR,"Франция",BFC,"",71,"","","",Europe/Paris,1
3007351,ru,EU,"Европа",FR,"Франция",GES,"",88,"","","",Europe/Paris,1
3007461,ru,EU,"Европа",FR,"Франция",ARA,"",03,"","Лапалис","",Europe/Paris,1
3007666,ru,EU,"Европа",FR,"Франция",BRE,"Бретань",22,"","Лангё","",Europe/Paris,1
3008560,ru,EU,"Европа",FR,"Франция",NAQ,"",17,"Приморская Шаранта","","",Europe/Paris,1
3009481,ru,EU,"Европа",FR,"Франция",IDF,"",77,"","","",Europe/Paris,1
3009871,ru,EU,"Европа",FR,"Франция",ARA,"",26,"","","",Europe/Paris,1
3010603,ru,EU,"Европа",FR,"Франция",OCC,"",81,"","","",Europe/Paris,1
3010648,ru,EU,"Европа",FR,"Франция",PDL,"Земли Луары",85,"","","",Europe/Paris,1
3011110,ru,EU,"Европа",FR,"Франция",BFC,"",21,"","","",Europe/Paris,1
3014050,ru,EU,"Европа",FR,"Франция",HDF,"",80,"","Алланкур","",Europe/Paris,1
3014867,ru,EU,"Европа",FR,"Франция",NOR,"",50,"","Гранвиль","",Europe/Paris,1
3015397,ru,EU,"Европа",FR,"Франция",NOR,"",14,"","","",Europe/Paris,1
3015690,ru,EU,"Европа",FR,"Франция",OCC,"",32,"","","",Europe/Paris,1
3015926,ru,EU,"Европа",FR,"Франция",NOR,"",27,"","Жизор","",Europe/Paris,1
3015975,ru,EU,"Европа",FR,"Франция",HDF,"",60,"","","",Europe/Paris,1
3016139,ru,EU,"Европа",FR,"Франция",OCC,"",65,"","","",Europe/Paris,1
3017477,ru,EU,"Европа",FR,"Франция",OCC,"",30,"","","",Europe/Paris,1
3017947,ru,EU,"Европа",FR,"Франция",OCC,"",11,"","","",Europe/Paris,1
3018178,ru,EU,"Европа",FR,"Франция",ARA,"",01,"","","",Europe/Paris,1
3020825,ru,EU,"Европа",FR,"Франция",OCC,"",31,"","","",Europe/Paris,1
3020948,ru,EU,"Европа",FR,"Франция",GES,"",52,"","","",Europe/Paris,1
3021096,ru,EU,"Европа",FR,"Франция",GES,"",54,"","","",Europe/Paris,1
3021417,ru,EU,"Европа",FR,"Франция",BFC,"",21,"","","",Europe/Paris,1
3022530,ru,EU,"Европа",FR,"Франция",IDF,"",94,"","Кретей","",Europe/Paris,1
3022703,ru,EU,"Европа",FR,"Франция",GES,"",10,"","","",Europe/Paris,1
3023086,ru,EU,"Европа",FR,"Франция",GES,"",57,"","Курсель-сюр-Нье","",Europe/Paris,1
3023592,ru,EU,"Европа",FR,"Франция",NOR,"",27,"","","",Europe/Paris,1
3024011,ru,EU,"Европа",FR,"Франция",BRE,"Бретань",56,"","","",Europe/Paris,1
3024090,ru,EU,"Европа",FR,"Франция",ARA,"",03,"","Коммантри","",Europe/Paris,1
3024197,ru,EU,"Европа",FR,"Франция",OCC,"",30,"","","",Europe/Paris,1
3025641,ru,EU,"Европа",FR,"Франция",PDL,"Земли Луары",85,"","","",Europe/Paris,1
3025745,ru,EU,"Европа",FR,"Франция",ARA,"",74,"","","",Europe/Paris,1
3026045,ru,EU,"Европа",FR,"Франция",NAQ,"",79,"","","",Europe/Paris,1
3026204,ru,EU,"Европа",FR,"Франция",CVL,"",36,"","Шатору","",Europe/Paris,1
3027252,ru,EU,"Европа",FR,"Франция",NAQ,"",24,"","","",Europe/Paris,1
3028020,ru,EU,"Европа",FR,"Франция",GES,"",52,"","","",Europe/Paris,1
3029350,ru,EU,"Европа",FR,"Франция",BFC,"",71,"","","",Europe/Paris,1
3029451,ru,EU,"Европа",FR,"Франция",ARA,"",63,"","","",Europe/Paris,1
3029787,ru,EU,"Европа",FR,"Франция",NAQ,"",79,"","","",Europe/Paris,1
3029808,ru,EU,"Европа",FR,"Франция",GES,"",68,"","","",Europe/Paris,1
3031097,ru,EU,"Европа",FR,"Франция",GES,"",68,"","","",Europe/Paris,1
3032544,ru,EU,"Европа",FR,"Франция",GES,"",67,"","Бишвиллер","",Europe/Paris,1
3033140,ru,EU,"Европа",FR,"Франция",NOR,"",76,"","","",Europe/Paris,1
3033498,ru,EU,"Европа",FR,"Франция",GES,"",57,"","","",Europe/Paris,1
3034641,ru,EU,"Европа",FR,"Франция",NAQ,"",40,"","","",Europe/Paris,1
3035496,ru,EU,"Европа",FR,"Франция",CVL,"",45,"","","",Europe/Paris,1
3035498,ru,EU,"Европа",FR,"Франция",GES,"",54,"","Баккара","",Europe/Paris,1
3035560,ru,EU,"Европа",FR,"Франция",NAQ,"",17,"Приморская Шаранта","Этре","",Europe/Paris,1
3036796,ru,EU,"Европа",FR,"Франция",OCC,"",11,"","Аркет-ан-Валь","",Europe/Paris,1
3037080,ru,EU,"Европа",FR,"Франция",NAQ,"",64,"","Арганьон","",Europe/Paris,1
3037565,ru,EU,"Европа",FR,"Франция",NOR,"",14,"","","",Europe/Paris,1
3037797,ru,EU,"Европа",FR,"Франция",PDL,"Земли Луары",44,"","","",Europe/Paris,1
3038590,ru,EU,"Европа",FR,"Франция",NOR,"",50,"","","",Europe/Paris,1
3043378,ru,EU,"Европа",HU,"Венгрия",ZA,"Зала","","","","",Europe/Budapest,1
3043721,ru,EU,"Европа",HU,"Венгрия",BA,"","","","","",Europe/Budapest,1
3044161,ru,EU,"Европа",HU,"Венгрия",PE,"","","","","",Europe/Budapest,1
3046693,ru,EU,"Европа",HU,"Венгрия",GS,"Дьёр-Мошон-Шопрон","","","","",Europe/Budapest,1
3049095,ru,EU,"Европа",HU,"Венгрия",TO,"","","","","",Europe/Budapest,1
3054526,ru,EU,"Европа",HU,"Венгрия",VA,"Ваш","","","","",Europe/Budapest,1
3054735,ru,EU,"Европа",HU,"Венгрия",VE,"","","","","",Europe/Budapest,1
3056947,ru,EU,"Европа",SK,"Словакия",ZI,"","","","","",Europe/Bratislava,1
3057232,ru,EU,"Европа",SK,"Словакия",NI,"","","","","",Europe/Bratislava,1
3059008,ru,EU,"Европа",SK,"Словакия",NI,"","","","","",Europe/Bratislava,1
3059454,ru,EU,"Европа",SK,"Словакия",BC,"","","","","",Europe/Bratislava,1
3059981,ru,EU,"Европа",SK,"Словакия",TA,"","","","","",Europe/Bratislava,1
3060308,ru,EU,"Европа",SK,"Словакия",TA,"","","","Дунайска-Стреда","",Europe/Bratislava,1
3060839,ru,EU,"Европа",SK,"Словакия",TC,"","","","Чахтице","",Europe/Bratislava,1
3060910,ru,EU,"Европа",SK,"Словакия",TA,"","","","","",Europe/Bratislava,1
3061849,ru,EU,"Европа",CZ,"Чешская Республика",64,"Южноморавский край",645,"Годонин","","",Europe/Prague,1
